latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.45257,34.75309,309.54,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.32,1.26,N
47.52163,30.88529,314.52,0.51,0.66,2023-10-02,2254,N,VIIRS,n,2.0NRT,277.83,2.45,N
47.52378,30.88654,315.53,0.51,0.66,2023-10-02,2254,N,VIIRS,n,2.0NRT,278.57,2.25,N
47.1299,35.65491,314.47,0.61,0.54,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.12,3.74,N
47.18631,33.50052,312.32,0.39,0.59,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.79,1.41,N
46.95498,37.30145,295.42,0.51,0.49,2023-10-02,2254,N,VIIRS,n,2.0NRT,281,0.54,N
46.95192,37.30045,306.66,0.51,0.49,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.04,2.27,N
47.07308,34.57867,300.54,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,279.4,0.74,N
46.75751,34.12035,302.32,0.36,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,279.69,1.28,N
46.76654,33.07668,297.06,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.54,0.67,N
46.76637,33.08221,302.09,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.12,0.67,N
46.76419,33.07967,322.93,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,284.08,1.73,N
46.68806,34.18806,295.93,0.36,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,279.89,0.37,N
46.68273,34.18756,312.8,0.36,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.32,1.06,N
46.70486,32.99327,295.24,0.41,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.12,0.75,N
46.67706,33.15985,301.44,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.3,1.38,N
46.67163,33.15395,301.26,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.05,1.47,N
46.42419,32.87848,300.53,0.41,0.61,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.1,1.21,N
46.41582,33.12764,305.65,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.22,0.85,N
46.40966,32.9763,305.96,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.68,1.43,N
46.38949,32.89815,301.46,0.41,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.02,0.95,N
48.87243,39.17011,297.41,0.44,0.62,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.92,1.09,N
49.70683,34.72594,300.98,0.55,0.51,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.35,0.64,N
48.53213,34.64267,311.56,0.59,0.53,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.54,3.61,N
48.52691,34.65077,296.23,0.59,0.53,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.91,1.55,N
48.47328,34.63301,297.93,0.59,0.53,2023-10-03,0035,N,VIIRS,n,2.0NRT,282.52,0.86,N
48.17187,34.83512,303.52,0.61,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.55,1.7,N
47.8299,35.82077,297.91,0.34,0.56,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.98,0.37,N
49.02447,31.11383,301.46,0.41,0.45,2023-10-03,0035,N,VIIRS,n,2.0NRT,276.19,0.62,N
47.88087,35.19214,299.87,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.33,0.3,N
47.8736,35.15868,299.27,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.6,0.46,N
47.86889,35.15568,297.4,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,282.4,0.46,N
47.86774,35.15976,297.09,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,283.44,0.46,N
47.86173,35.14165,296.33,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,282.85,0.85,N
47.86058,35.14571,305.08,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,282.68,0.85,N
47.52894,36.05708,299.56,0.36,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,280.03,0.4,N
47.5772,35.67382,305.76,0.35,0.56,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.15,0.78,N
47.52966,35.77804,297.61,0.35,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.97,0.49,N
47.46046,34.75225,296.52,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,280.11,0.56,N
47.45575,34.74939,296.2,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.2,0.56,N
47.45462,34.75339,299.84,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.92,0.56,N
47.4535,34.7574,297.74,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.77,0.53,N
47.45608,34.74986,296.07,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279,0.63,N
47.45497,34.75388,300.71,0.32,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.69,0.63,N
47.45386,34.7579,296.7,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.88,0.78,N
47.13046,35.66027,302.85,0.36,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,280.08,0.49,N
47.12554,35.65719,301.08,0.36,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,280.52,0.49,N
46.99176,35.40438,339.13,0.35,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,282.68,1.82,N
46.99047,35.40887,301.63,0.35,0.57,2023-10-03,0035,N,VIIRS,n,2.0NRT,281,1.82,N
47.07661,34.5832,316.42,0.32,0.55,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.15,0.73,N
47.18612,33.50233,301.92,0.57,0.52,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.37,0.99,N
48.97501,24.71103,319.24,0.4,0.37,2023-10-03,0035,N,VIIRS,n,2.0NRT,283.58,1.99,N
47.54269,31.20316,301.02,0.45,0.47,2023-10-03,0035,N,VIIRS,n,2.0NRT,277.01,1.06,N
46.75862,34.11871,299.24,0.63,0.54,2023-10-03,0035,N,VIIRS,n,2.0NRT,279.15,1.03,N
47.53302,30.8474,307.98,0.43,0.46,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.97,1.17,N
46.7645,33.07837,304.79,0.57,0.52,2023-10-03,0035,N,VIIRS,n,2.0NRT,281.83,1.67,N
46.76262,33.08558,297.58,0.57,0.52,2023-10-03,0035,N,VIIRS,n,2.0NRT,286.97,1.67,N
47.49759,29.99599,304.36,0.4,0.44,2023-10-03,0035,N,VIIRS,n,2.0NRT,278.37,0.96,N
46.70965,33.03128,297.44,0.56,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.27,1.13,N
46.67572,33.15903,309.29,0.57,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.86,1.98,N
47.5411,29.44799,327.76,0.57,0.43,2023-10-03,0037,N,VIIRS,n,2.0NRT,279.48,5.61,N
47.5397,29.44884,331.25,0.57,0.43,2023-10-03,0037,N,VIIRS,n,2.0NRT,279.08,3.98,N
46.61072,33.17348,302.25,0.58,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.57,1.32,N
46.78967,32.13653,311.12,0.51,0.5,2023-10-03,0037,N,VIIRS,n,2.0NRT,280.25,2.67,N
46.78976,32.13657,312.48,0.51,0.5,2023-10-03,0037,N,VIIRS,n,2.0NRT,280.27,1.26,N
46.42857,32.88555,303.12,0.57,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.67,2.01,N
46.39402,32.89866,301.24,0.57,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.3,1.17,N
46.3895,32.89613,302.77,0.57,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,281.36,2.06,N
46.38765,32.9031,300.27,0.57,0.52,2023-10-03,0037,N,VIIRS,n,2.0NRT,282.37,2.06,N
46.3586,29.06332,297.81,0.39,0.44,2023-10-03,0037,N,VIIRS,n,2.0NRT,277.8,0.56,N
44.77446,33.85899,298.3,0.35,0.57,2023-10-03,0037,N,VIIRS,n,2.0NRT,280.48,0.75,N
45.34438,36.33712,334.22,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.26,6.18,D
45.34766,36.33603,345.64,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.6,6.18,D
45.35095,36.33495,338.52,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.48,3.87,D
45.63657,34.63173,334.16,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.8,3.39,D
46.30239,34.5488,333.37,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.54,4.32,D
46.30573,34.54757,344.06,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,314.49,27.61,D
46.30481,34.54237,336.58,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.24,27.61,D
46.7627,36.82091,341.03,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.75,3.35,D
46.67574,36.06056,336.41,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.57,3.99,D
46.77942,36.69219,342.39,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.44,6.04,D
46.72882,36.11098,332.68,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.58,1.78,D
46.92603,37.36218,332.91,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.27,5.71,D
46.92529,37.35717,333.19,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,304.55,33.16,D
46.92857,37.35613,367,0.38,0.36,2023-10-03,1019,N,VIIRS,h,2.0NRT,299.81,19.63,D
46.92931,37.36114,333,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,303.1,15.33,D
46.9326,37.3601,335.43,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.79,15.33,D
46.92961,37.34005,328.68,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.15,1.25,D
46.93289,37.33901,334.86,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.2,9.61,D
46.93692,37.34298,367,0.38,0.36,2023-10-03,1019,N,VIIRS,h,2.0NRT,301.81,9.61,D
46.94095,37.34695,335.28,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.25,6.84,D
46.94722,37.36596,342.75,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.08,10.27,D
46.94423,37.34591,352.16,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.37,6.84,D
46.9505,37.36491,341.69,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,292.95,4.71,D
46.94826,37.34988,351.15,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.76,5.26,D
46.94751,37.34486,332.65,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,296.66,5.26,D
46.95453,37.36888,336.84,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,292.65,4.71,D
46.95229,37.35384,331.81,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.65,4.05,D
46.95154,37.34884,342.38,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.9,5.26,D
46.13543,32.59077,332.06,0.46,0.39,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.68,2.35,D
46.95781,37.36784,338.72,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.47,6.33,D
45.45447,29.32364,342.03,0.42,0.45,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.03,5.87,D
45.45329,29.3184,332.39,0.42,0.45,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.45,5.87,D
45.45525,29.32207,348.66,0.42,0.45,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.38,11.85,D
46.50426,34.24636,338.07,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.61,2.14,D
47.07431,37.24179,339.94,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.62,3.26,D
47.09446,37.26165,336.07,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.8,2.96,D
47.09923,37.27066,328.39,0.38,0.36,2023-10-03,1019,N,VIIRS,l,2.0NRT,298.8,1.99,D
46.89716,35.94828,340.98,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.64,4.78,D
47.22124,38.06428,342.52,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.33,3.54,D
46.22179,32.1952,341.48,0.47,0.4,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.46,8.24,D
46.2206,32.18921,333.16,0.47,0.4,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.99,7.25,D
47.22527,38.06839,334.1,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.58,4.37,D
46.22535,32.19373,346.16,0.47,0.4,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.37,8.24,D
46.22416,32.18774,348.43,0.47,0.4,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.71,7.25,D
46.68826,34.38219,341.47,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.27,4.38,D
47.18581,37.39067,332.26,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.78,5.36,D
46.42292,32.87548,339.79,0.45,0.39,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.75,3.62,D
47.18984,37.39467,340.73,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.29,5.36,D
47.18909,37.38962,332.06,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.68,5.36,D
46.42964,32.89115,342.63,0.45,0.39,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.53,7.7,D
46.42747,32.87978,337.92,0.45,0.39,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.93,6.83,D
46.8599,34.85771,330.95,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.77,2.25,D
47.28508,37.44115,331.82,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.17,1.48,D
47.28912,37.44516,335.41,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,292.78,2.13,D
47.28838,37.4401,346.61,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.95,6.23,D
46.75202,34.11966,338.07,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.07,3.89,D
46.77807,34.20581,335.02,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.25,3.32,D
46.91454,34.90607,346.36,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.78,7.61,D
46.60231,33.16322,336.87,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.36,23.19,D
46.60575,33.16185,348.53,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,307.97,23.19,D
46.69339,33.47154,345.51,0.43,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.9,5.78,D
46.69679,33.4702,331.46,0.43,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.62,2.55,D
46.74599,33.63795,335.24,0.42,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,304.5,10.65,D
46.74939,33.63663,331.74,0.42,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.76,2.02,D
46.67075,33.154,350.55,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.58,6.57,D
46.67419,33.15265,334.58,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.03,5.09,D
47.12651,35.6502,338.4,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.72,4.12,D
47.13144,35.65915,334.51,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.81,2.3,D
45.9436,29.48599,332.24,0.4,0.45,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.94,2.26,D
45.94706,29.4872,330.09,0.4,0.45,2023-10-03,1019,N,VIIRS,l,2.0NRT,301.15,4.02,D
46.69934,33.03228,353.81,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,311.04,30.12,D
46.70279,33.03089,367,0.44,0.38,2023-10-03,1019,N,VIIRS,h,2.0NRT,305.05,19.17,D
46.70599,33.04772,346.28,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.38,11.31,D
46.70493,33.04211,353.13,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.2,7.75,D
46.70385,33.0365,333.12,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.89,7.75,D
46.70837,33.04073,344.13,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.16,7.75,D
46.70967,33.02813,334.55,0.44,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.16,6.81,D
46.99735,34.56523,329.98,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.32,2.76,D
47.00067,34.56399,336.56,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.87,2.76,D
47.51991,37.79848,345.63,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.19,5.38,D
46.85029,33.42544,339.5,0.43,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.98,3.64,D
47.665,38.49021,331.5,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.72,2.02,D
47.60201,38.03657,339.81,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.2,3.64,D
47.34708,36.27857,328.36,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.41,1.78,D
47.35035,36.27746,336.03,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.9,2.85,D
47.07521,34.58609,330.19,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.2,2.98,D
47.0071,34.18008,331.59,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.92,1.21,D
47.00863,34.12872,348.99,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.19,5.25,D
45.94481,28.91823,357.77,0.43,0.46,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.86,9.33,D
45.94886,28.91635,331.56,0.43,0.46,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.1,2.21,D
45.9529,28.91443,336.75,0.43,0.46,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.76,2.21,D
47.04441,34.14899,338.2,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.15,4.01,D
47.04775,34.14772,340.03,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.32,10.74,D
47.04681,34.14244,350.49,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,304.02,10.74,D
47.05016,34.14116,345.71,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.98,10.74,D
47.04921,34.13588,355.48,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,303.06,14.22,D
47.6462,37.77859,330.84,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.73,4.29,D
47.64546,37.77345,330.19,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.33,4.07,D
47.08315,34.24688,333.92,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.15,2.56,D
47.08223,34.24161,329.61,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.67,2.56,D
47.35016,35.63639,340.56,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.5,22.7,D
47.35344,35.63525,344.66,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,316.96,22.7,D
47.35262,35.6302,342.46,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,296.91,22.7,D
47.35672,35.63411,338.93,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.71,5.98,D
47.34517,35.56314,349.54,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.27,5.63,D
47.34844,35.56198,333.82,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,296.73,5.63,D
46.87182,32.62285,330.18,0.45,0.39,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.32,1.69,D
47.42983,35.75038,338.23,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,300.42,10.92,D
47.51998,36.0765,334.67,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.58,35.63,D
47.51918,36.07145,331.04,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.44,2.87,D
47.49591,35.74032,328.22,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,295.75,1.63,D
47.49918,35.73917,332.64,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.46,1.63,D
47.68439,36.76806,333.16,0.38,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,301.99,9.9,D
48.01074,38.8804,345.34,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,304.07,15.79,D
47.23126,33.8621,341.78,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,302.17,12.58,D
48.01412,38.87944,338.05,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,294.82,15.79,D
47.23462,33.8608,348.64,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.97,12.58,D
47.18794,33.50329,331.11,0.42,0.38,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.66,2.82,D
47.30485,34.13498,336.85,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,303.29,29.19,D
47.30819,34.1337,349.63,0.41,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,305.51,22.66,D
47.87134,37.40965,341.76,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,292.07,3.99,D
47.45567,34.75516,336.51,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.32,3.96,D
47.46227,34.75271,347.16,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.24,3.73,D
47.46557,34.75148,332.16,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.31,3.73,D
47.46306,34.67528,329.08,0.4,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,297.18,1.74,D
46.35993,29.0633,355.22,0.41,0.45,2023-10-03,1019,N,VIIRS,n,2.0NRT,303.4,7.5,D
47.61771,35.4312,341.8,0.39,0.36,2023-10-03,1019,N,VIIRS,n,2.0NRT,299.32,9.35,D
47.31858,33.69368,332.87,0.42,0.37,2023-10-03,1019,N,VIIRS,n,2.0NRT,298.08,3.66,D
47.67155,34.16018,357.35,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,295.92,10.6,D
47.05707,31.66154,333.22,0.48,0.4,2023-10-03,1021,N,VIIRS,n,2.0NRT,302.55,5.5,D
47.41576,33.50309,335.19,0.42,0.38,2023-10-03,1021,N,VIIRS,n,2.0NRT,302.4,11.75,D
47.41913,33.50176,334.16,0.42,0.38,2023-10-03,1021,N,VIIRS,n,2.0NRT,298.76,11.75,D
47.39436,33.23902,335.08,0.42,0.38,2023-10-03,1021,N,VIIRS,n,2.0NRT,299.3,2.34,D
47.55153,33.9029,336.04,0.41,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,295.43,1.82,D
47.65784,34.1624,355.93,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,298.79,24.98,D
47.65693,34.15714,357.06,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.36,12.35,D
47.66209,34.16638,335.17,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,296.49,24.98,D
47.66026,34.15585,352.44,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,298.52,12.35,D
47.65933,34.15057,356.53,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,296.76,12.35,D
47.66157,34.16397,348.57,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,296.73,13.52,D
47.66064,34.15871,354.75,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,296.62,12.91,D
47.65878,34.14817,336.18,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,294.66,3.57,D
47.65971,34.15344,356.75,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,295.41,12.91,D
47.6649,34.16271,356.87,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,295.57,13.52,D
47.66397,34.15744,356.87,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.89,12.91,D
47.66304,34.15216,356.63,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.04,12.91,D
47.66916,34.16671,354.26,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,295.89,10.6,D
47.66823,34.16145,356.56,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.03,10.6,D
47.6673,34.15617,356.56,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.98,10.11,D
47.66636,34.15089,356.56,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.08,10.11,D
47.67062,34.1549,356.37,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,297.37,10.11,D
47.66969,34.14962,347.69,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,295.13,10.11,D
47.18885,31.61474,333.4,0.48,0.4,2023-10-03,1021,N,VIIRS,n,2.0NRT,300.3,2.2,D
47.67248,34.16544,357.34,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,294.87,10.6,D
47.67302,34.14835,335.51,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,294.63,10.07,D
47.67488,34.1589,356.95,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.27,14.51,D
47.67395,34.15362,356.98,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.27,10.07,D
47.66982,34.11007,346.72,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,293.38,2.53,D
47.67913,34.16288,355.85,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,294.79,14.51,D
47.6782,34.15762,356.36,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,294.66,14.51,D
47.68246,34.16162,348.54,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,294.56,4.53,D
47.68153,34.15635,357.08,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,294.38,4.53,D
47.6806,34.15107,357.09,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,294.76,9.66,D
47.68485,34.15507,344.98,0.4,0.37,2023-10-03,1021,N,VIIRS,n,2.0NRT,295.25,4.53,D
47.68393,34.14979,357.78,0.4,0.37,2023-10-03,1021,N,VIIRS,l,2.0NRT,296.15,9.66,D
